time_s,T_zone_degC,T_outdoor_degC,H_global_Wm2,u_heating,power_W,energy_Wh_step
15552000,24.434883156031503,14.75,0.0,23.772181134234227,897.6270321394284,224.4067580348571
15552900,24.373866258527357,14.800000000000011,0.0,23.772181134234227,897.6270324325002,224.40675810812505
15553800,24.315616120833795,14.850000000000023,0.0,23.772181134234227,897.6270326887916,224.4067581721979
15554700,24.259950273556512,14.900000000000034,0.0,23.772181134234227,897.6270329093429,224.40675822733573
15555600,24.20630000645332,14.987500000000011,0.0,24.272181134234227,902.5246762397636,225.6311690599409
15556500,24.153872035707195,15.100000000000023,0.0,24.272181134234227,909.4197467568308,227.3549366892077
15557400,24.104755198334033,15.162500000000023,0.0,24.272181134234227,919.400801991207,229.85020049780175
15558300,24.079265441825953,15.100000000000023,0.0,24.272181134234227,931.1925557198512,232.7981389299628
15559200,24.092290788228922,14.950000000000045,0.0,24.272181134234227,942.2662350404449,235.5665587601112
15560100,24.127481264175856,14.800000000000011,0.0,24.272181134234227,951.0775114205677,237.76937785514193
15561000,24.16704831524811,14.650000000000034,0.0,24.272181134234227,957.3914859710655,239.3478714927664
15561900,24.20162715696341,14.5,0.0,24.272181134234227,961.5888473183418,240.39721182958544
15562800,24.22823833312208,14.350000000000023,0.0,24.272181134234227,964.1968111962614,241.04920279906537
15563700,24.246765030732035,14.200000000000045,0.0,24.272181134234227,965.7089691873242,241.42724229683108
15564600,24.258174110968753,14.050000000000011,0.186995967742,24.272181134234227,966.538992799967,241.63474819999175
15565500,24.263783212005023,13.900000000000034,0.665322580645,24.272181134234227,967.0158454542477,241.75396136356196
15566400,24.250224510012117,13.712500000000034,1.31098790323,23.772181134234227,930.9521779601814,232.73804449004535
15567300,24.193822039483905,13.5,2.0,23.772181134234227,903.5760263713426,225.89400659283564
15568200,24.097704207707295,13.337500000000034,4.04838709677,23.772181134234227,897.6270593633686,224.40676484084216
15569100,23.995123035186964,13.300000000000011,8.70967741935,23.772181134234227,897.6270616747452,224.4067654186863
15570000,23.90495391048637,13.4375,15.7661290323,23.772181134234227,897.6270610324123,224.40676525810306
15570900,23.831075325578183,13.700000000000045,25.0,23.772181134234227,897.6270583472207,224.40676458680517
15571800,23.772695149634444,14.012500000000045,38.0992879747,23.772181134234227,897.6275063173621,224.40687657934052
15572700,23.728728888833473,14.300000000000011,56.5981012658,23.772181134234227,899.9742070264882,224.99355175662208
15573600,23.721351533243478,14.550000000000011,80.0478639241,24.272181134234227,943.6208716326574,235.90521790816436
15574500,23.806773980579806,14.800000000000011,108.0,24.272181134234227,970.6461800672112,242.6615450168028
15575400,23.9368414291489,15.050000000000011,138.487062547,24.272181134234227,988.8528803567239,247.21322008918096
