time_s,T_zone_degC,T_outdoor_degC,H_global_Wm2,u_heating,power_W,energy_Wh_step
23328000,20.991198924312187,7.824804687000039,0.0,24.5,1074.5310610835554,268.63276527088885
23328900,21.261768824962587,7.952604167000004,0.0,24.5,1097.4335760516913,274.3583940129228
23329800,21.518538148034168,8.079101562000005,0.0,24.5,1098.6399414165176,274.6599853541294
23330700,21.72425790553649,8.200000000000045,0.0,24.5,1098.6396905308702,274.65992263271755
23331600,21.87797006914525,8.318750000000023,0.0,24.5,1098.6395262957776,274.6598815739444
23332500,21.99151529329299,8.433333333000007,0.0,24.5,1098.639411912861,274.65985297821527
23333400,22.076988291762007,8.53125,0.0,24.5,1098.6393284718702,274.65983211796754
23334300,22.143485244304202,8.600000000000023,0.0,24.5,1098.6392662312282,274.65981655780706
23335200,22.197407041743645,8.650000000000034,0.0,24.5,1098.6392154447383,274.65980386118457
23336100,22.242978435684336,8.700000000000045,0.0,24.5,1098.6391713547716,274.6597928386929
23337000,22.282689998618764,8.75,0.0,24.5,1098.6391320335383,274.6597830083846
23337900,22.31808611445547,8.800000000000011,0.0,24.5,1098.6390962607936,274.6597740651984
23338800,22.350169672003688,8.850000000000023,0.0,24.5,1098.6390632210182,274.65976580525455
23339700,22.379610301658545,8.900000000000034,0.0,24.5,1098.6390323675118,274.65975809187796
23340600,22.406867096770952,8.950000000000045,0.0,24.5,1098.6390033240434,274.65975083101085
23341500,22.432264674579017,9.0,0.0,24.5,1098.6389758172452,274.6597439543113
23342400,22.452439205115297,9.047656250000045,0.0,19.5,1071.2282552628974,267.80706381572435
23343300,22.451925551450415,9.09375,0.0,19.5,983.4320571743511,245.8580142935878
23344200,22.352833301813007,9.142968750000023,0.0,19.5,897.6961024489262,224.42402561223156
23345100,22.163430156715265,9.200000000000045,0.0,19.5,897.6961589127941,224.42403972819852
23346000,21.972855372758204,9.267968750000023,0.0,19.5,897.6962227958455,224.42405569896138
23346900,21.797520874875147,9.34375,0.0,19.5,897.6962906481426,224.42407266203566
23347800,21.647996644082014,9.422656250000045,0.0,19.5,897.6963550917029,224.42408877292573
23348700,21.52445373981135,9.5,0.0,19.5,897.6964132378431,224.42410330946078
23349600,21.423389205740932,9.575000000000045,0.0,19.5,897.6964634956091,224.42411587390228
23350500,21.34014063071845,9.650000000000034,0.0,19.5,897.6965059668612,224.4241264917153
23351400,21.270319455010508,9.725000000000023,0.0,19.5,897.6965417565816,224.42413543914543
23352300,21.21047822230031,9.800000000000011,0.306818181818,19.5,897.6965721357378,224.42414303393446
23353200,21.15837499230895,9.889062500000023,2.87642045455,19.5,897.696594643951,224.42414866098775
23354100,21.118189397035508,9.987500000000011,9.0,19.5,897.6966006393009,224.42415015982522
23355000,21.10482587671737,10.067187500000045,17.9298885077,19.5,897.6965670248818,224.42414175622045
23355900,21.133640618170205,10.100000000000023,27.6766723842,19.5,897.6964822587387,224.42412056468467
23356800,21.307036931360187,10.100000000000023,37.8351200686,24.5,1069.4619437202837,267.3654859300709
23357700,21.569502169446935,10.100000000000023,48.0,24.5,10334.093605409464,2583.523401352366
23358600,21.78244429885069,10.100000000000023,58.3435731132,24.5,11597.234350722158,2899.3085876805394
23359500,21.95154993233075,10.100000000000023,68.966509434,24.5,11141.530468536599,2785.3826171341498
23360400,22.077393846294115,10.100000000000023,79.3561910377,24.5,12178.41766299017,3044.6044157475426
23361300,22.170199832350875,10.100000000000023,89.0,24.5,12987.518634625627,3246.8796586564067
23362200,22.243940748986063,10.100000000000023,95.8410714286,24.5,14490.744165108137,3622.6860412770343
23363100,22.301356246253647,10.100000000000023,99.6428571429,24.5,17833.604868099403,4458.401217024851
23364000,22.34428506635635,10.100000000000023,102.623214286,24.5,20010.44930484515,5002.612326211288
23364900,22.383642634794512,10.100000000000023,107.0,24.5,18818.64144244569,4704.660360611422
23365800,22.42739657232181,10.100000000000023,113.318831169,24.5,17665.286461882148,4416.321615470537
23366700,22.47154568008108,10.100000000000023,120.202597403,24.5,15710.319644922525,3927.5799112306313
23367600,22.518926573848546,10.158593750000023,126.985064935,24.5,15331.493659274025,3832.8734148185063
23368500,22.561445125789135,10.297916667000038,133.0,24.5,15466.34360221924,3866.58590055481
23369400,22.60150084908588,10.463281250000023,137.836363636,24.5,15832.978548204139,3958.2446370510347
23370300,22.633684931211462,10.600000000000023,141.654545455,24.5,22486.27611737532,5621.56902934383
23371200,22.63609340104341,10.701562500000023,144.645454545,19.5,28384.867527142178,7096.2168817855445
23372100,22.615959772907672,10.800000000000011,147.0,19.5,29080.61587514789,7270.153968786973
23373000,22.508915110823636,10.8984375,147.8859375,19.5,24231.566388889612,6057.891597222403
23373900,22.36687832692371,11.0,147.2625,19.5,21995.96318624542,5498.990796561355
23374800,22.249234720893924,11.125,146.5078125,19.5,21561.90829963606,5390.477074909015
23375700,22.164333449963635,11.270833333000041,147.0,19.5,19266.83936428881,4816.709841072202
23376600,22.109898005404887,11.40625,150.321442819,19.5,15539.642615436322,3884.9106538590804
23377500,22.07893581673187,11.5,155.782180851,19.5,10373.343519495678,2593.3358798739196
23378400,22.068092937346535,11.53125,161.351828457,19.5,7794.995318516123,1948.7488296290308
23379300,22.061857621195998,11.520833333000041,165.0,19.5,6839.587342341802,1709.8968355854504
23380200,22.05707641878945,11.5,165.83538978,19.5,5808.927366186818,1452.2318415467046
23381100,22.055484828291526,11.5,164.550401116,19.5,4730.669926078301,1182.6674815195752
23382000,22.056854375773185,11.525000000000034,161.490211894,19.5,3969.9108945268317,992.4777236317078
23382900,22.059420777767798,11.554166667000004,157.0,19.5,3027.722387938777,756.9305969846944
23383800,22.066522499197674,11.581250000000011,150.896316685,19.5,1445.1357978891754,361.28394947229384
23384700,22.07894118109698,11.600000000000023,142.730341762,19.5,897.7065532842474,224.42663832106186
23385600,22.167293298541324,11.609375,132.449195957,24.5,1047.4037116084605,261.85092790211513
23386500,22.386613121584162,11.612500000000011,120.0,24.5,1081.5648008654691,270.3912002163673
23387400,22.594832512886853,11.609375,103.809426474,24.5,1094.5356834691263,273.6339208672816
23388300,22.761601372047494,11.600000000000023,84.3759847219,24.5,1098.643320977873,274.66083024446823
23389200,22.894013297196636,11.584375000000023,64.7545506087,24.5,1098.6431973748563,274.6607993437141
23390100,22.999114592509784,11.5625,48.0,24.5,1098.6430909780665,274.66077274451663
23391000,23.0788638533964,11.534375000000011,33.954665493,24.5,1098.64299737053,274.6607493426325
23391900,23.135917322358182,11.5,21.3485915493,24.5,1098.6429144708545,274.66072861771363
23392800,23.170743214376728,11.455859375000045,11.568221831,24.5,1098.6428414417674,274.66071036044184
23393700,23.189238621516324,11.403125000000045,6.0,24.5,1098.6427754149638,274.66069385374095
23394600,23.19787446434117,11.348828125000011,3.375,24.5,1098.6427138201427,274.6606784550357
23395500,23.201129812679937,11.300000000000011,1.5,24.5,1098.6426548269856,274.6606637067464
23396400,23.201379628617644,11.257421875000034,0.375,24.5,1098.6425981070015,274.6606495267504
23397300,23.199809674094297,11.221875000000011,0.0,24.5,1098.6425428750804,274.6606357187701
23398200,23.197267931444912,11.200390625000011,0.0,24.5,1098.6424881685246,274.66062204213114
23399100,23.194376723233006,11.200000000000045,0.0,24.5,1098.6424331151466,274.66060827878664
23400000,23.187029117609313,11.225390625000045,0.0,19.5,1054.8601205760351,263.7150301440088
23400900,23.141158358720133,11.271875000000023,0.0,19.5,897.7716339477353,224.44290848693382
23401800,22.97537145113307,11.332421875000023,0.0,19.5,897.6980864893493,224.42452162233732
23402700,22.77549592505551,11.400000000000034,0.0,19.5,897.6980401246759,224.42451003116898
23403600,22.586501169809253,11.476171875000034,0.0,19.5,897.6979966869767,224.42449917174417
23404500,22.425657848367848,11.559375000000045,0.0,19.5,897.6979528548068,224.4244882137017
23405400,22.292136064567558,11.637890625000011,0.0,19.5,897.6979087293579,224.42447718233947
23406300,22.180357942283592,11.700000000000045,0.0,19.5,897.6978656145569,224.42446640363923
23407200,22.084489553373658,11.75,0.0,19.5,897.6978230693721,224.42445576734303
23408100,22.00071335955164,11.800000000000011,0.0,19.5,897.6977809090649,224.42444522726623
23409000,21.926397332335455,11.850000000000023,0.0,19.5,897.6977393999229,224.4244348499807
23409900,21.859388558280273,11.900000000000034,0.0,19.5,897.6976987999487,224.42442469998718
23410800,21.798275062074822,11.950000000000045,0.0,19.5,897.6976590774422,224.42441476936054
23411700,21.74204971765431,12.0,0.0,19.5,897.6976204279545,224.42440510698862
23412600,21.68987983918754,12.050000000000011,0.0,19.5,897.6975828778541,224.42439571946352
23413500,21.641127814782806,12.100000000000023,0.0,19.5,897.6975464483791,224.42438661209476
23414400,21.701215279482085,12.134375000000034,0.0,24.5,1060.2276893947503,265.0569223486876
23415300,21.90803720909014,12.150000000000034,0.0,24.5,1089.740841328745,272.4352103321863
23416200,22.11276524901558,12.165625000000034,0.0,24.5,1098.6408448220895,274.6602112055224
23417100,22.28411995403468,12.200000000000045,0.0,24.5,1098.640753863138,274.6601884657845
23418000,22.412670470370642,12.25,0.0,24.5,1098.6406790924466,274.66016977311165
23418900,22.507305809405068,12.300000000000011,0.0,24.5,1098.6406207575674,274.66015518939184
23419800,22.578147424642566,12.350000000000023,0.0,24.5,1098.640572558018,274.6601431395045
23420700,22.63283676244646,12.400000000000034,0.0,24.5,1098.6405308204883,274.66013270512207
23421600,22.676565072829987,12.450000000000045,0.0,24.5,1098.640493383015,274.66012334575373
23422500,22.712688931953664,12.5,0.0,24.5,1098.6404589509502,274.66011473773756
23423400,22.743687091269294,12.550000000000011,0.0,24.5,1098.6404265761475,274.6601066440369
23424300,22.771256058925815,12.600000000000023,0.0,24.5,1098.6403957240314,274.66009893100784
23425200,22.796295528818575,12.637500000000045,0.0,24.5,1098.6403681303118,274.66009203257795
23426100,22.819281113252316,12.65833333300003,0.0,24.5,1098.6403429297384,274.6600857324346
23427000,22.84055757663924,12.675000000000011,0.0,24.5,1098.640318599079,274.6600796497697
23427900,22.86046117273594,12.700000000000045,0.0,24.5,1098.6402937071923,274.6600734267981
23428800,22.875327366817373,12.745312500000011,0.0,19.5,1062.804517674786,265.7011294186965
23429700,22.86139072578294,12.804166667000004,0.0,19.5,931.1171573839098,232.77928934597745
23430600,22.73108478149595,12.860937500000034,0.0,19.5,897.6968718914917,224.42421797287292
23431500,22.551660138465138,12.900000000000034,0.0,19.5,897.6968738513859,224.42421846284648
23432400,22.378455296867855,12.910937500000045,0.0,19.5,897.6968803047603,224.42422007619007
23433300,22.222064503427646,12.904166667000027,0.0,19.5,897.6968879481867,224.42422198704668
23434200,22.089758670886795,12.895312500000045,0.0,19.5,897.69689322063,224.4242233051575
23435100,21.978898668084355,12.900000000000034,0.0,19.5,897.696894339416,224.424223584854
23436000,21.88597899579588,12.921875,0.0,19.5,897.6968913729637,224.42422284324093
23436900,21.807324109647027,12.950000000000045,0.0,19.5,897.6968855339248,224.4242213834812
23437800,21.739635366119103,12.978125000000034,0.2734375,19.5,897.6968778697525,224.42421946743815
23438700,21.68051131921891,13.0,1.14583333333,19.5,897.6968694592781,224.42421736481953
23439600,21.627964294467517,13.004687500000045,2.6953125,19.5,897.6968621798035,224.42421554495087
23440500,21.580500933657845,12.995833333000007,5.0,19.5,897.696855180905,224.42421379522625
23441400,21.53718966591032,12.989062500000045,8.8553125,19.5,897.6968468387663,224.42421170969158
23442300,21.4976486282045,13.0,14.7391666667,19.5,897.696835179142,224.4242087947855
23443200,21.572403238538698,13.032812500000034,22.2534375,24.5,1063.3360307150492,265.8340076787623
23444100,21.796557100043515,13.079166667000038,31.0,24.5,1091.4498806754013,272.86247016885034
23445000,22.020073154077124,13.135937500000011,40.5682954545,24.5,1098.6396989321365,274.65992473303413
23445900,22.208309088983356,13.200000000000045,50.5354545455,24.5,1098.6396034290137,274.65990085725343
23446800,22.353345687514945,13.271484375,60.4848863636,24.5,1098.6395333670364,274.6598833417591
23447700,22.46565505840863,13.348958333000041,70.0,24.5,1098.6394784535123,274.6598696133781
23448600,22.555744195892885,13.426953125000011,79.0855823864,24.5,1098.6394330922597,274.6598582730649
23449500,22.63121885663446,13.5,87.9857954545,24.5,1098.639394408923,274.65984860223074
23450400,22.697133565419733,13.553515625000045,96.6431107955,24.5,1098.6393624061998,274.65984060154994
23451300,22.756660906813806,13.590625000000045,105.0,24.5,1098.6393341006844,274.6598335251711
23452200,22.811898302819884,13.632421875000034,112.66015625,24.5,1098.6393064083443,274.65982660208607
23453100,22.864283874410205,13.700000000000045,119.40625,24.5,1098.6392767056038,274.65981917640096
23454000,22.914846831161185,13.807421875000045,125.44921875,24.5,1098.6392440577183,274.6598110144296
23454900,22.964244661669852,13.940625000000011,131.0,24.5,1098.63921059389,274.6598026484725
23455800,23.012747654698387,14.078515625000023,135.826864919,24.5,1098.639178406996,274.659794601749
23456700,23.060304127421148,14.200000000000045,139.663306452,24.5,1098.6391495280702,274.65978738201756
23457600,23.102347847128726,14.301953125000011,142.668094758,19.5,1057.5901443492037,264.3975360873009
23458500,23.10770988285094,14.398958332999996,145.0,19.5,900.1980909567102,225.04952273917758
23459400,22.991692530835905,14.496484375000023,145.717004327,19.5,897.696164593638,224.4240411484095
23460300,22.836621107653457,14.600000000000023,144.780291109,19.5,897.6961600492259,224.42404001230648
23461200,22.68921896297593,14.720312500000034,143.703432337,19.5,897.6961532718055,224.42403831795139
23462100,22.56920637996768,14.854166667000015,144.0,19.5,897.6961426613564,224.4240356653391
