time_s,T_zone_degC,T_outdoor_degC,H_global_Wm2,u_heating,power_W,energy_Wh_step
23328000,20.874410906986157,7.824804687000039,0.0,19.868052827314607,897.6977561692514,224.42443904231286
23328900,20.84052580614116,7.952604167000004,0.0,19.868052827314607,897.6977527599404,224.4244381899851
23329800,20.80839471930767,8.079101562000005,0.0,19.868052827314607,897.6977500645013,224.42443751612532
23330700,20.777849993139796,8.200000000000045,0.0,19.868052827314607,897.6977489909866,224.42443724774665
23331600,20.748730839603127,8.318750000000023,0.0,19.868052827314607,897.697748387578,224.4244370968945
23332500,20.72088864747508,8.433333333000007,0.0,19.868052827314607,897.6977499768659,224.42443749421648
23333400,20.694129830038207,8.53125,0.0,19.868052827314607,897.6977566793962,224.42443916984905
23334300,20.66825914896782,8.600000000000023,0.0,19.868052827314607,897.6977716331213,224.42444290828035
23335200,20.64315087238299,8.650000000000034,0.0,18.868052827314607,897.6977902784024,224.4244475696006
23336100,20.618819841160473,8.700000000000045,0.0,18.868052827314607,897.6978106166504,224.4244526541626
23337000,20.5952695761423,8.75,0.0,18.868052827314607,897.6978327788146,224.42445819470365
23337900,20.572483655200756,8.800000000000011,0.0,18.868052827314607,897.6978568611382,224.42446421528456
23338800,20.55043857372607,8.850000000000023,0.0,18.868052827314607,897.6978827763836,224.4244706940959
23339700,20.529109142009133,8.900000000000034,0.0,18.868052827314607,897.69791047046,224.424477617615
23340600,20.508470622766424,8.950000000000045,0.0,18.868052827314607,897.6979399448646,224.42448498621616
23341500,20.48849951700481,9.0,0.0,18.868052827314607,897.6979712005904,224.4244928001476
23342400,20.469159654203395,9.047656250000045,0.0,18.0,897.7040045210756,224.42600113026893
23343300,20.450258016224893,9.09375,0.0,18.0,897.7633083717981,224.44082709294952
23344200,20.431982332062717,9.142968750000023,0.0,18.0,897.8321551817706,224.45803879544266
23345100,20.41431171995498,9.200000000000045,0.0,18.0,897.9386963367081,224.48467408417702
23346000,20.397378354379953,9.267968750000023,0.0,18.0,898.0481219692806,224.51203049232015
23346900,20.38131902593949,9.34375,0.0,18.0,898.1440302178345,224.53600755445862
23347800,20.36618983052267,9.422656250000045,0.0,18.0,898.2219737218265,224.55549343045666
23348700,20.351884516663347,9.5,0.0,18.0,898.2835576330089,224.57088940825224
23349600,20.33825900439524,9.575000000000045,0.0,19.0,898.3322220468687,224.58305551171716
23350500,20.325236886966252,9.650000000000034,0.0,19.0,898.3707303147029,224.59268257867572
23351400,20.312776058404893,9.725000000000023,0.0,19.0,898.4018058826501,224.60045147066253
23352300,20.30084683422791,9.800000000000011,0.306818181818,19.0,898.4277461988385,224.60693654970962
23353200,20.28971613155818,9.889062500000023,2.87642045455,19.0,898.447151326533,224.61178783163325
23354100,20.285352064385677,9.987500000000011,9.0,19.0,898.439247424907,224.60981185622674
23355000,20.30403944739237,10.067187500000045,17.9298885077,19.0,898.3418658734647,224.58546646836618
23355900,20.36229357643009,10.100000000000023,27.6766723842,19.0,898.0791479967875,224.51978699919687
23356800,20.440124782556268,10.100000000000023,37.8351200686,19.0,897.7681066208679,224.44202665521698
23357700,20.459424180609005,10.100000000000023,48.0,19.0,10142.040849585966,2535.5102123964916
23358600,20.46842557254365,10.100000000000023,58.3435731132,19.0,11406.181867504065,2851.545466876016
23359500,20.503646985544776,10.100000000000023,68.966509434,19.0,10952.707360889153,2738.1768402222883
23360400,20.54150507584012,10.100000000000023,79.3561910377,19.0,11990.968584073267,2997.742146018317
23361300,20.57733877367974,10.100000000000023,89.0,19.0,12801.019837095399,3200.2549592738496
23362200,20.612058458075808,10.100000000000023,95.8410714286,19.0,14305.36816072606,3576.342040181515
23363100,20.641527259986617,10.100000000000023,99.6428571429,19.0,17650.139715442758,4412.534928860689
23364000,20.668721754151534,10.100000000000023,102.623214286,18.0,19828.905579805407,4957.226394951352
23364900,20.70285677768004,10.100000000000023,107.0,18.0,18637.579006322663,4659.394751580666
23365800,20.74401072042656,10.100000000000023,113.318831169,18.0,17483.73220950462,4370.933052376155
23366700,20.78377262588947,10.100000000000023,120.202597403,18.0,15527.517866993247,3881.8794667483116
23367600,20.82253682222955,10.158593750000023,126.985064935,18.0,15147.21487236688,3786.80371809172
23368500,20.854806256142126,10.297916667000038,133.0,18.0,15280.864497764464,3820.2161244411163
23369400,20.885056072521422,10.463281250000023,137.836363636,18.0,15646.549244214631,3911.637311053658
23370300,20.90540507846987,10.600000000000023,141.654545455,18.0,22301.49032959248,5575.37258239812
23371200,20.91373224935046,10.701562500000023,144.645454545,18.0,28233.37170572792,7058.34292643198
23372100,20.93478603115574,10.800000000000011,147.0,18.0,29036.143043908287,7259.035760977072
23373000,20.97275219733899,10.8984375,147.8859375,18.0,24251.40275385036,6062.85068846259
23373900,21.02388097624845,11.0,147.2625,18.0,22013.852467028515,5503.463116757129
23374800,21.066692094466475,11.125,146.5078125,18.0,21578.151634259284,5394.537908564822
23375700,21.103882281131007,11.270833333000041,147.0,18.0,19280.81485339363,4820.203713348407
23376600,21.1409674287259,11.40625,150.321442819,18.0,15550.58540635604,3887.64635158901
23377500,21.17650672113541,11.5,155.782180851,18.0,10380.11618230143,2595.0290455753575
23378400,21.207150153399255,11.53125,161.351828457,18.0,7798.093634074407,1949.5234085186016
23379300,21.222264011160576,11.520833333000041,165.0,18.0,6840.926315554292,1710.231578888573
23380200,21.230849928081966,11.5,165.83538978,18.0,5809.39026443179,1452.3475661079474
23381100,21.2397780100859,11.5,164.550401116,18.0,4730.8017443772105,1182.7004360943026
23382000,21.251315795144308,11.525000000000034,161.490211894,18.0,3969.95146047533,992.4878651188325
23382900,21.26389077659445,11.554166667000004,157.0,18.0,3027.75196996891,756.9379924922275
23383800,21.276143137312488,11.581250000000011,150.896316685,18.0,1445.1279075387151,361.2819768846788
23384700,21.28741227632821,11.600000000000023,142.730341762,18.0,897.7135726248619,224.42839315621546
23385600,21.28802864635611,11.609375,132.449195957,19.0,897.7037824260866,224.42594560652165
23386500,21.28559429219075,11.612500000000011,120.0,19.0,897.7022884669399,224.425572116735
23387400,21.282110582191876,11.609375,103.809426474,19.0,897.7013255284448,224.4253313821112
23388300,21.277813139047566,11.600000000000023,84.3759847219,19.0,897.7006499189059,224.42516247972648
23389200,21.27325906827167,11.584375000000023,64.7545506087,19.0,897.7001460496745,224.42503651241861
23390100,21.267483108974773,11.5625,48.0,19.0,897.6997546876572,224.4249386719143
