time_s,T_zone_degC,T_outdoor_degC,H_global_Wm2,u_heating,power_W,energy_Wh_step
26352000,20.300259491233987,6.3250000000000455,0.0,19.555213511642414,899.0360321010877,224.75900802527192
26352900,20.264582044511144,6.350000000000023,0.0,19.555213511642414,899.1217231145203,224.78043077863006
26353800,20.230186053229602,6.375,0.0,19.555213511642414,899.1970643071228,224.7992660767807
26354700,20.19699616504454,6.400000000000034,0.0,19.555213511642414,899.2697203373102,224.81743008432755
26355600,20.164999349757352,6.425000000000011,0.0,19.555213511642414,899.3435159721739,224.83587899304348
26356500,20.134169739977608,6.4500000000000455,0.0,19.555213511642414,899.4198964865021,224.8549741216255
26357400,20.104450196241544,6.475000000000023,0.0,18.805213511642414,899.4990540030211,224.87476350075528
26358300,20.07577735426679,6.5,0.0,18.805213511642414,899.580518878447,224.89512971961176
26359200,20.04808792656928,6.525000000000034,0.0,18.805213511642414,899.663303037876,224.915825759469
26360100,20.02132687881391,6.550000000000011,0.0,18.805213511642414,899.7464490677283,224.9366122669321
26361000,19.995446472957212,6.5750000000000455,0.0,18.805213511642414,899.8295353289261,224.95738383223153
26361900,19.97040294067972,6.600000000000023,0.0,18.805213511642414,899.9123056986336,224.9780764246584
26362800,19.94611732549123,6.609375,0.0,18.805213511642414,899.9962136473364,224.9990534118341
26363700,19.9224276882847,6.600000000000023,0.0,18.805213511642414,900.0824087769373,225.02060219423433
26364600,19.8992983918219,6.5906250000000455,0.0,18.805213511642414,900.1683104750084,225.0420776187521
26365500,19.876817976144707,6.600000000000023,0.0,18.805213511642414,900.2501812832763,225.06254532081908
26366400,19.8550932941277,6.625,0.0,18.805213511642414,900.3265618910915,225.08164047277288
26367300,19.834081879003122,6.650000000000034,0.0,18.805213511642414,900.3999522121667,225.09998805304167
26368200,19.81372223622492,6.675000000000011,0.0,18.055213511642414,900.4714268885311,225.11785672213279
26369100,19.793967817312648,6.7000000000000455,0.0,18.055213511642414,900.5416120869688,225.1354030217422
26370000,19.774780702070814,6.725000000000023,0.0,18.055213511642414,900.6107911977011,225.15269779942528
26370900,19.756123406377753,6.75,0.0,18.055213511642414,900.6790341781661,225.16975854454154
26371800,19.7379631563291,6.775000000000034,0.0,18.055213511642414,900.7463138766861,225.18657846917154
26372700,19.720275339979935,6.800000000000011,0.0,18.055213511642414,900.8125720039617,225.20314300099042
26373600,19.703087958994786,6.8406250000000455,0.0,18.805213511642414,900.8760308992917,225.21900772482292
26374500,19.68656207272477,6.900000000000034,0.0,18.805213511642414,900.9348132509339,225.23370331273347
26375400,19.67073309836121,6.959375000000023,0.0,18.805213511642414,900.9910502094982,225.24776255237455
26376300,19.655451920443568,7.0,0.0,18.805213511642414,901.048431996986,225.2621079992465
26377200,19.640627007877583,7.025000000000034,0.0,18.805213511642414,901.1082453242609,225.27706133106523
26378100,19.62917674569468,7.050000000000011,0.0,18.805213511642414,901.1597864837427,225.28994662093567
26379000,19.63409640753025,7.0750000000000455,0.109375,18.805213511642414,901.1615591992064,225.2903897998016
26379900,19.675561658987363,7.100000000000023,0.458333333333,18.805213511642414,901.0382789952678,225.25956974881694
26380800,19.740558276925867,7.125,1.078125,18.805213511642414,900.8010551931164,225.2002637982791
26381700,19.783437605467157,7.150000000000034,2.0,18.805213511642414,4158.288114468444,1039.572028617111
26382600,19.783613574319816,7.175000000000011,4.01398026316,18.805213511642414,9429.49410792657,2357.3735269816425
26383500,19.820286372703492,7.2000000000000455,7.62061403509,18.805213511642414,9105.174600925637,2276.293650231409
26384400,19.863559468107553,7.2117187500000455,12.4169407895,18.055213511642414,9461.39853159563,2365.3496328989077
26385300,19.903334190038777,7.206250000000011,18.0,18.055213511642414,10593.609892190065,2648.402473047516
26386200,19.93906158874347,7.197656250000023,24.2471217105,18.055213511642414,11451.869731314951,2862.967432828738
26387100,19.97511934802685,7.2000000000000455,30.9835526316,18.055213511642414,10557.514362486936,2639.378590621734
26388000,20.011312471320252,7.213281250000023,37.7282072368,18.055213511642414,9797.028711674748,2449.257177918687
26388900,20.041389321815757,7.2312500000000455,44.0,18.055213511642414,9425.610074282778,2356.4025185706946
26389800,20.065605304610017,7.2585937500000455,49.7317708333,18.0,9445.285745728743,2361.3214364321857
26390700,20.085695712892687,7.300000000000011,55.1597222222,18.0,9105.847539975648,2276.461884993912
26391600,20.104658635283556,7.350000000000023,60.2578125,18.0,8682.772064771532,2170.693016192883
26392500,20.121620633274972,7.400000000000034,65.0,18.0,8222.006933463786,2055.5017333659466
26393400,20.136831526927324,7.4500000000000455,69.0558035714,18.0,6744.46318577419,1686.1157964435474
26394300,20.143376048959965,7.5,72.1765873016,18.0,11760.442498673992,2940.1106246684985
26395200,20.139715011090743,7.550000000000011,74.459077381,18.0,16307.153940512193,4076.7884851280483
26396100,20.15850244420443,7.600000000000023,76.0,18.0,16107.370402154227,4026.842600538557
26397000,20.192667804086398,7.650000000000034,76.7490295031,18.0,14218.64522289943,3554.6613057248574
26397900,20.232776595966698,7.7000000000000455,76.6283643892,18.0,11792.247978720012,2948.061994680003
26398800,20.269289564898372,7.7546875000000455,75.6935170807,18.0,10364.70669358591,2591.176673396478
26399700,20.295347284850436,7.8125,74.0,18.0,9633.579698900156,2408.394924725039
26400600,20.312481477229653,7.8640625000000455,71.7908579193,18.0,8527.058046946691,2131.764511736673
26401500,20.323930751605758,7.900000000000034,69.0799689441,18.0,6942.749809092584,1735.687452273146
26402400,20.329048822326,7.9140625,65.5790954969,18.0,5201.938867686125,1300.4847169215313
26403300,20.326102010321677,7.912500000000023,61.0,18.0,4041.592629299111,1010.3981573247778
26404200,20.31542249382153,7.904687500000023,55.6075892857,18.0,3697.9713238708837,924.4928309677209
26405100,20.298994226402726,7.900000000000034,49.9178571429,18.0,2803.4056310718315,700.8514077679579
26406000,20.27928502923919,7.900000000000034,44.0191964286,18.0,1884.2924540865845,471.0731135216461
26406900,20.25338504182406,7.900000000000034,38.0,18.0,1254.4063610795702,313.60159026989254
26407800,20.216791930704346,7.900000000000034,31.5908653846,18.0,898.9840156417936,224.74600391044842
26408700,20.171449889107464,7.900000000000034,24.7923076923,18.0,898.9756266248137,224.74390665620342
26409600,20.128940557505473,7.900000000000034,18.0975961538,18.0,899.1245899892631,224.78114749731577
26410500,20.090393274141604,7.900000000000034,12.0,18.0,899.2895926659473,224.8223981664868
26411400,20.053565118436154,7.900000000000034,7.18795072115,18.75,899.4507615122307,224.86269037805766
26412300,20.01824163945338,7.900000000000034,3.88581730769,18.75,899.6031608764504,224.9007902191126
26413200,19.984183279464844,7.860000000000014,1.89077524038,18.75,899.7501316310148,224.9375329077537
26414100,19.948940516323376,7.760000000000048,1.0,18.75,899.9035473153551,224.97588682883878
26415000,19.91233964203701,7.6299999999999955,0.615234375,18.75,900.0649583389803,225.01623958474508
26415900,19.8762743344721,7.5,0.296875,18.75,900.2238968536577,225.05597421341443
26416800,19.840047962914184,7.377226563000022,0.080078125,19.5,900.3778555445637,225.09446388614091
26417700,19.803842401281543,7.2509375000000205,0.0,19.5,900.5288771163309,225.1322192790827
26418600,19.768525249696722,7.124179687000037,0.0,19.5,900.673919407948,225.16847985198697
26419500,19.733816812237478,7.0,0.0,19.5,900.8138376363934,225.20345940909834
26420400,19.699798430559554,6.871289062000017,0.0,19.5,900.9502817068509,225.23757042671272
26421300,19.666423950826356,6.745312500000011,0.0,19.5,901.0836432102069,225.27091080255173
26422200,19.633962975103657,6.646679687000017,0.0,19.5,901.2102785458735,225.30256963646838
26423100,19.602914505969295,6.600000000000023,0.0,19.5,901.3245389401797,225.3311347350449
26424000,19.573608573294564,6.629882812000005,0.0,19.5,901.4219800345064,225.3554950086266
26424900,19.54638750916962,6.717187500000023,0.0,19.5,901.5057098707229,225.3764274676807
26425800,19.521234554828254,6.820898437000039,0.0,19.5,901.5842453501252,225.3960613375313
26426700,19.497771205213553,6.900000000000034,0.0,19.5,901.6725550298418,225.41813875746044
26427600,19.475418337340216,6.947070312000051,0.0,18.75,901.7564385298167,225.43910963245418
26428500,19.453868107294625,6.9890625000000455,0.0,18.75,901.849839928401,225.46245998210026
26429400,19.433056748849083,7.0365234380000174,0.0,18.75,901.9413224726487,225.48533061816218
26430300,19.413038422271427,7.100000000000023,0.0,18.75,902.0272369123304,225.5068092280826
26431200,19.393908625733275,7.175000000000011,0.0,18.75,902.1072639845469,225.5268159961367
26432100,19.375670458396087,7.25,0.0,18.75,902.184317173839,225.54607929345974
26433000,19.359366567490383,7.3250000000000455,0.0,19.5,914.8224204839308,228.7056051209827
26433900,19.35246849407588,7.400000000000034,0.0,19.5,924.1852630551314,231.04631576378284
26434800,19.3806791891966,7.475000000000023,0.0,19.5,932.1598715496904,233.0399678874226
26435700,19.453564738610908,7.550000000000011,0.0,19.5,935.8416085028463,233.96040212571154
26436600,19.542153587791574,7.625,0.0,19.5,933.9937595049537,233.49843987623842
26437500,19.61689370615875,7.7000000000000455,0.0,19.5,927.2428136836816,231.81070342092036
26438400,19.624231358899635,7.7625000000000455,0.0,18.75,901.1702748289559,225.29256870723898
26439300,19.576046938821264,7.808333333000007,0.0,18.75,901.2805681987587,225.32014204968968
26440200,19.51780153874978,7.850000000000023,0.0,18.75,901.4926514592146,225.37316286480365
26441100,19.46359610993278,7.900000000000034,0.0,18.75,901.7293846101787,225.43234615254468
26442000,19.41712514161327,7.975000000000023,0.0,18.75,901.9502290969349,225.48755727423372
26442900,19.378518716416465,8.06666666700005,0.0,18.75,902.1381021487236,225.5345255371809
26443800,19.34659146341295,8.150000000000034,0.0,18.75,902.2949962937004,225.5737490734251
26444700,19.319757266626596,8.200000000000045,0.0,18.75,902.4314944527146,225.60787361317864
26445600,19.296502475540137,8.225000000000023,0.0,18.75,902.5547414332674,225.63868535831685
26446500,19.275852824117237,8.25,0.0,18.75,902.6635823648196,225.6658955912049
26447400,19.25717955775906,8.275000000000034,0.0,18.75,902.759268342085,225.68981708552127
26448300,19.240025953237307,8.300000000000011,0.0,18.75,902.8448431811669,225.71121079529172
26449200,19.22405390598982,8.325000000000045,0.0,18.75,902.9230551166185,225.73076377915461
26450100,19.20898310291193,8.350000000000023,0.0,18.75,902.9959281416602,225.74898203541505
26451000,19.194601123282496,8.375,0.0,18.75,903.0652872196641,225.76632180491606
26451900,19.180780916091408,8.400000000000034,0.0,18.75,903.1324003415848,225.7831000853962
26452800,19.167472296911455,8.4296875,0.0,18.75,903.1974014467871,225.79935036169678
26453700,19.154689335981516,8.462500000000034,0.0,18.75,903.2600899846462,225.81502249616156
26454600,19.14237672100711,8.489062500000045,0.0,18.75,903.3218958426794,225.83047396066982
26455500,19.13037875015084,8.5,0.0,18.75,903.3844030200482,225.84610075501203
26456400,19.11846108733664,8.489062500000045,0.0,18.75,903.4489907463064,225.8622476865766
26457300,19.10641014674337,8.462500000000034,0.0,18.75,903.5150387697182,225.87875969242955
26458200,19.094154741613124,8.4296875,0.0,18.75,903.5796913036197,225.89492282590493
26459100,19.081754637049812,8.400000000000034,0.0,18.75,903.6410646291371,225.91026615728427
26460000,19.088391420280857,8.375,0.0,19.5,938.4687313794568,234.6171828448642
26460900,19.170588461267812,8.350000000000023,0.0,19.5,959.1172443669439,239.77931109173596
26461800,19.32928781136127,8.325000000000045,0.0,19.5,969.9964199722842,242.49910499307106
26462700,19.51155210854415,8.300000000000011,0.0,19.5,970.4545653645437,242.61364134113592
26463600,19.665517000335456,8.275000000000034,0.0,19.5,962.1114678108789,240.52786695271973
26464500,19.768537322369866,8.25,0.0,19.5,947.1493123820075,236.78732809550186
26465400,19.852210436224937,8.225000000000023,0.361280487805,20.25,981.7320247307824,245.4330061826956
26466300,19.961184569818045,8.200000000000045,1.46341463415,20.25,996.6955906436458,249.17389766091145
26467200,20.077557943866793,8.204296875000011,3.33384146341,20.25,1005.0913808775608,251.2728452193902
26468100,20.18534110464509,8.253125000000011,6.0,20.25,1008.2399445820154,252.05998614550384
26469000,20.27770255080793,8.325390625000011,11.8503690629,20.25,1007.2967804772662,251.82419511931653
26469900,20.354506479425766,8.400000000000034,22.6111467694,20.25,1002.9539391078629,250.73848477696572
26470800,20.434116369410503,8.47265625,37.3163510911,21.0,1033.59622192281,258.3990554807025
26471700,20.5287739370101,8.550000000000011,55.0,21.0,1047.514262381288,261.878565595322
26472600,20.628080446375122,8.627343750000023,75.1192434211,21.0,1056.5427446724052,264.1356861681013
26473500,20.726567064516246,8.700000000000045,96.8004385965,21.0,1062.2111306528284,265.5527826632071
26474400,20.822211201111827,8.753515625000034,118.581414474,21.0,1065.5879547152317,266.39698867880793
26475300,20.914375425116248,8.790625000000034,139.0,21.0,1067.247347784923,266.81183694623076
26476200,21.006355720123736,8.832421875000023,157.917747642,21.75,1079.7384056499002,269.93460141247505
26477100,21.09936778248266,8.900000000000034,176.030660377,21.75,1085.7143451621644,271.4285862905411
26478000,21.18995189463385,9.007421875000034,193.128242925,21.75,1089.7685141646741,272.44212854116853
26478900,21.27619655855682,9.140625,209.0,21.75,1092.5989324620252,273.1497331155063
26479800,21.357603234204248,9.278515625000011,222.224882075,21.75,1094.6114689745966,273.65286724364915
26480700,21.435082549400306,9.400000000000034,231.994339623,21.75,1096.0482678307435,274.0120669576859
26481600,21.50984961486057,9.503089489000047,239.016627358,21.75,1097.0564355571355,274.2641088892839
26482500,21.582985495535183,9.601988636000044,244.0,21.75,1097.72593968072,274.43148492018
26483400,21.65529324833949,9.699893466000049,246.984782609,21.75,1098.1103176312783,274.5275794078196
26484300,21.72699672670251,9.800000000000011,247.426086957,21.75,1098.238701433978,274.5596753584945
26485200,21.798210064947227,9.959090908999997,245.154347826,21.75,1098.1216209074921,274.53040522687303
